,0,1
140,67.2,6500.0
141,65.5,6400.0
142,65.5,6450.0
143,66.3,6450.0
144,65.0,6325.0
145,63.6,6150.0
146,66.6,6125.0
147,66.6,6150.0
148,67.1,6125.0
149,67.8,6075.0
150,68.3,6050.0
151,66.4,5950.0
152,64.0,5750.0
153,64.0,5700.0
154,61.9,5700.0
155,61.4,5575.0
156,62.3,5650.0
157,62.6,5650.0
158,63.4,5850.0
159,63.4,5825.0
160,63.5,5825.0
161,62.2,5850.0
162,62.0,6100.0
163,60.9,6075.0
164,60.9,6100.0
165,61.3,6075.0
166,60.8,6075.0
167,61.8,6350.0
168,60.9,6350.0
169,60.6,6475.0
170,59.3,6350.0
171,55.7,6125.0
172,51.7,6075.0
173,53.2,6150.0
174,51.9,6000.0
175,51.4,5950.0
176,52.4,5900.0
177,52.0,5725.0
178,51.7,5750.0
179,54.1,5850.0
180,53.6,5925.0
181,52.5,5775.0
182,52.7,5775.0
183,53.4,5800.0
184,54.4,5800.0
185,53.8,5750.0
186,53.5,5800.0
187,54.0,5800.0
188,58.0,5900.0
189,63.8,6025.0
190,62.8,6025.0
191,63.0,6050.0
192,62.0,5975.0
193,61.9,5875.0
194,63.4,6000.0
195,62.6,6000.0
196,63.2,6000.0
197,64.2,6000.0
198,65.8,6150.0
199,72.3,6200.0
200,73.5,6175.0
201,77.2,6225.0
202,78.0,6225.0
203,80.1,6425.0
204,81.8,6425.0
205,81.4,6525.0
206,80.8,6900.0
207,80.2,7300.0
208,83.4,7125.0
209,81.2,7175.0
210,80.1,7200.0
211,82.5,7500.0
212,90.7,7700.0
213,85.0,7300.0
214,86.1,7300.0
215,86.6,7325.0
216,88.0,7300.0
217,87.8,7300.0
218,85.6,7300.0
219,83.9,7450.0
220,81.6,7525.0
221,81.2,8275.0
222,79.6,8375.0
223,73.4,8025.0
224,77.9,8225.0
225,78.7,8000.0
226,78.1,8200.0
227,78.2,8225.0
228,80.8,8100.0
229,79.2,8100.0
230,76.5,8074.1
231,74.2,8025.0
232,74.8,8100.0
233,72.6,8250.0
234,75.3,8200.0
235,78.7,8100.0
236,78.6,8175.0
237,76.1,8075.0
238,76.2,8100.0
239,74.7,8100.0
240,69.6,8100.0
241,72.0,8075.0
242,70.5,8075.0
243,70.3,8025.0
244,70.0,8125.0
245,69.6,8175.0
246,70.8,8075.0
247,71.5,8075.0
248,71.9,8075.0
249,72.5,8025.0
250,72.1,8100.0
251,70.2,8075.0
252,70.6,8000.0
253,72.5,7500.0
254,75.5,7475.0
255,75.5,7575.0
256,75.4,7500.0
257,72.9,7525.0
258,71.6,7475.0
259,73.7,7625.0
260,73.3,7600.0
261,80.6,7600.0
262,79.5,7600.0
263,81.3,7725.0
264,83.0,7775.0
265,81.5,7750.0
266,81.1,7750.0
267,81.2,7900.0
268,82.5,7875.0
269,82.0,7925.0
270,81.7,8000.0
271,81.7,7925.0
272,82.5,7950.0
273,80.1,7975.0
274,79.9,8025.0
275,78.9,8100.0
276,77.5,8425.0
277,77.0,8525.0
278,79.7,8750.0
279,79.3,8900.0
280,79.2,8800.0
281,79.3,8725.0
282,82.5,8425.0
283,87.5,8650.0
284,87.9,8600.0
285,85.6,8675.0
286,84.4,7725.0
287,85.0,7550.0
288,85.3,7500.0
289,87.5,7450.0
290,85.8,7425.0
291,86.1,7425.0
292,83.5,7475.0
293,83.3,7500.0
294,82.6,7425.0
295,82.7,7500.0
296,83.0,7475.0
297,85.8,7475.0
298,86.1,7500.0
299,84.4,7550.0
300,84.4,7625.0
301,82.8,7675.0
302,84.6,7675.0
303,85.5,7825.0
304,85.2,7725.0
305,87.0,7775.0
306,87.5,7850.0
307,90.8,8000.0
308,90.8,8125.0
309,88.8,8350.0
310,89.5,8250.0
311,89.1,8300.0
312,87.2,8275.0
313,87.9,8375.0
314,87.0,8475.0
315,87.6,8725.0
316,89.5,8650.0
317,88.7,8725.0
318,86.8,8775.0
319,85.6,8600.0
320,83.2,8675.0
321,83.3,8700.0
322,80.8,8825.0
323,81.8,8875.0
324,81.4,9350.0
325,82.2,9800.0
326,81.8,9700.0
327,83.0,10200.0
328,81.8,10325.0
329,81.2,10200.0
330,81.3,10325.0
331,80.0,10250.0
332,80.6,10250.0
333,82.3,9850.0
334,85.5,10025.0
335,86.2,10050.0
336,85.4,10075.0
337,83.2,9975.0
338,83.5,10025.0
339,82.2,9925.0
340,81.8,9850.0
341,83.4,10100.0
342,88.1,10275.0
343,88.8,10375.0
344,88.1,10325.0
345,88.5,10325.0
346,86.7,10300.0
347,87.2,10250.0
348,87.0,10250.0
349,86.0,10050.0
350,87.2,9925.0
351,85.7,9950.0
352,84.1,9875.0
353,82.7,9975.0
354,82.1,9775.0
355,82.3,9750.0
356,81.1,9675.0
357,79.1,9600.0
358,79.8,9475.0
359,80.0,9475.0
360,79.8,9525.0
361,78.0,9525.0
362,78.7,9450.0
363,78.3,9425.0
364,80.0,9375.0
365,79.6,9125.0
366,79.9,8875.0
367,79.9,8675.0
368,79.7,8825.0
369,80.3,8825.0
370,78.2,8700.0
371,77.7,8675.0
372,77.8,8700.0
373,77.7,8775.0
374,77.7,8825.0
375,75.1,8500.0
376,80.9,8750.0
377,80.9,8675.0
378,81.0,8575.0
379,81.5,9250.0
380,82.0,8950.0
381,82.5,9075.0
382,84.6,8950.0
383,84.1,8900.0
384,84.3,8825.0
385,85.3,8875.0
386,84.8,8850.0
387,85.0,8900.0
388,86.0,9000.0
389,86.2,9150.0
390,88.7,9375.0
391,89.0,9350.0
392,88.0,9350.0
393,87.4,9250.0
394,86.0,9225.0
395,87.4,9225.0
396,88.3,9175.0
397,87.3,9225.0
398,86.6,9075.0
399,86.6,9050.0
400,86.6,9050.0
401,85.6,9075.0
402,85.6,9075.0
403,84.8,9100.0
404,85.5,9125.0
405,86.0,9050.0
406,84.9,8900.0
407,84.3,8825.0
408,84.8,8825.0
409,85.8,8850.0
410,86.6,8925.0
411,86.6,8875.0
412,86.0,8950.0
413,85.6,9000.0
414,86.0,8975.0
415,89.2,8925.0
416,88.9,8900.0
417,89.5,8825.0
418,89.5,8775.0
419,91.0,8800.0
420,100.0,8800.0
421,99.0,8775.0
422,96.6,8700.0
423,99.0,8725.0
424,105.0,8775.0
425,102.0,8775.0
426,103.0,8750.0
427,102.0,8750.0
428,103.0,8850.0
429,105.0,8925.0
430,103.0,9025.0
431,95.5,9350.0
432,92.6,9300.0
433,91.5,9400.0
434,92.1,9350.0
435,90.3,9250.0
436,91.0,9300.0
437,91.4,9350.0
438,90.9,9400.0
439,91.5,9450.0
440,91.8,9750.0
441,91.9,9800.0
442,89.1,9825.0
443,89.5,9825.0
444,89.0,9875.0
445,90.8,9925.0
446,90.8,10000.0
447,89.1,10200.0
448,88.1,10250.0
449,86.8,10150.0
450,86.8,10150.0
451,88.5,10150.0
452,87.7,10200.0
453,93.2,10075.0
454,92.5,10000.0
455,94.6,10100.0
456,93.6,10150.0
457,92.4,10100.0
458,92.5,10225.0
459,93.3,10400.0
460,92.5,10775.0
461,93.0,10775.0
462,93.5,11300.0
463,97.1,11600.0
464,98.4,11425.0
465,95.2,10475.0
466,92.5,10400.0
467,95.3,10500.0
468,95.2,10525.0
469,95.2,10550.0
470,101.0,10600.0
471,102.5,10700.0
472,107.0,10625.0
473,110.0,10475.0
474,102.5,10300.0
475,104.0,10275.0
476,106.0,10250.0
477,101.5,9975.0
478,111.5,10100.0
479,109.5,10175.0
480,114.0,10125.0
481,105.0,10125.0
482,108.5,10125.0
483,103.0,10175.0
484,103.0,10100.0
485,106.0,10075.0
486,108.0,10150.0
487,108.0,10100.0
488,114.0,10200.0
489,114.0,10200.0
490,113.0,10125.0
491,113.0,10150.0
492,109.0,10100.0
493,102.0,9950.0
494,108.5,10025.0
495,107.5,10025.0
496,107.0,10050.0
497,105.5,9950.0
498,106.0,10000.0
499,105.5,9925.0
500,104.0,9850.0
501,103.0,9875.0
502,104.0,9975.0
503,104.0,10000.0
504,106.0,9975.0
505,104.0,9975.0
506,104.0,9950.0
507,102.0,10000.0
508,103.0,10075.0
509,104.0,10075.0
510,104.0,10200.0
511,104.0,10175.0
512,107.5,10200.0
513,105.5,10200.0
514,104.5,10150.0
515,103.0,10050.0
516,104.0,10150.0
517,104.0,10525.0
518,98.6,10575.0
519,94.1,10500.0
520,94.9,10525.0
521,94.7,10625.0
522,97.4,10625.0
523,95.5,10625.0
524,94.5,10625.0
525,93.3,10575.0
526,93.7,10575.0
527,93.5,10675.0
528,91.3,9450.0
529,91.7,9425.0
530,91.0,9400.0
531,89.7,9225.0
532,88.9,9225.0
533,89.0,9175.0
534,90.2,9300.0
535,91.5,9250.0
536,91.5,9100.0
537,90.8,9050.0
538,91.2,8900.0
539,92.9,8900.0
540,92.3,9025.0
541,91.1,9075.0
542,90.0,9000.0
543,92.0,8900.0
544,92.0,8900.0
545,91.8,8875.0
546,91.2,8800.0
547,91.2,8850.0
548,91.2,8850.0
549,95.0,8825.0
550,92.6,8825.0
551,92.0,8875.0
552,92.3,9050.0
553,91.3,9050.0
554,90.1,9075.0
555,89.9,9150.0
556,91.0,9125.0
557,90.2,9050.0
558,84.9,8925.0
559,84.2,8775.0
560,84.5,8850.0
561,82.3,9000.0
562,83.0,9075.0
563,83.3,9125.0
564,85.1,9175.0
565,83.8,9175.0
566,82.9,9175.0
567,83.2,9075.0
568,83.0,9100.0
569,84.0,9075.0
570,86.0,9125.0
571,85.1,9225.0
572,85.7,9225.0
573,85.3,9175.0
574,85.0,9250.0
575,85.9,9250.0
576,85.0,9300.0
577,85.9,9400.0
578,85.0,9275.0
579,81.1,9125.0
580,81.9,9150.0
581,79.0,9125.0
582,78.5,9250.0
583,76.6,9275.0
584,77.0,9350.0
585,77.1,9325.0
586,78.5,9275.0
587,77.1,9225.0
588,76.0,9175.0
589,76.5,9150.0
590,73.7,9125.0
591,70.9,9025.0
592,71.0,9025.0
593,71.9,9025.0
594,71.6,9000.0
595,71.0,9025.0
596,71.6,9000.0
597,73.5,9025.0
598,73.0,9000.0
599,72.5,9025.0
600,71.5,9000.0
601,71.2,9000.0
602,71.7,9000.0
603,71.3,8950.0
604,71.5,8925.0
605,70.5,8925.0
606,71.0,8975.0
607,70.7,9050.0
608,74.3,9000.0
609,73.6,9000.0
610,73.3,8900.0
611,73.8,8900.0
612,73.6,9000.0
613,72.6,9225.0
614,73.7,9250.0
615,72.9,9250.0
616,73.1,9175.0
617,73.1,9125.0
618,72.9,9150.0
619,72.0,9175.0
620,72.4,9100.0
621,75.3,9175.0
622,72.0,9150.0
623,71.5,9175.0
624,71.8,9300.0
625,71.0,9300.0
626,71.4,9250.0
627,71.3,9300.0
628,70.8,9350.0
629,71.0,9650.0
630,70.8,9600.0
631,70.8,9550.0
632,70.7,9475.0
633,68.6,9450.0
634,67.6,9475.0
635,67.8,9450.0
636,67.2,9425.0
637,65.8,9450.0
638,64.5,9325.0
639,63.0,9375.0
640,64.4,9275.0
641,63.3,9125.0
642,63.5,9175.0
643,63.7,9100.0
644,66.2,9275.0
645,66.6,9200.0
646,67.0,9175.0
647,67.1,9175.0
648,67.0,9200.0
649,67.3,9275.0
650,67.0,9225.0
651,66.7,9225.0
652,67.2,9175.0
653,66.6,9250.0
654,67.2,9275.0
655,65.7,9300.0
656,65.7,9475.0
657,66.4,9600.0
658,67.8,9575.0
659,69.9,9800.0
660,69.6,9850.0
661,72.7,9725.0
662,71.6,9750.0
663,71.1,9900.0
664,70.3,9750.0
665,67.4,9775.0
666,67.7,9800.0
667,68.0,9975.0
668,71.4,10000.0
669,70.7,9975.0
670,69.8,10100.0
671,70.0,10100.0
672,70.0,10025.0
673,70.0,9925.0
674,70.8,9850.0
675,69.9,9975.0
676,69.2,9950.0
677,69.2,10000.0
678,68.8,10025.0
679,68.7,9925.0
680,69.1,9900.0
681,69.3,9850.0
682,68.5,9950.0
683,68.0,9900.0
684,62.8,9650.0
685,63.8,9775.0
686,63.2,9825.0
687,60.8,9775.0
688,61.9,9775.0
689,63.4,9950.0
690,64.2,10150.0
691,64.4,10250.0
692,63.5,10350.0
693,63.3,10225.0
694,63.0,10375.0
695,62.5,10700.0
696,62.6,10625.0
697,63.0,10600.0
698,62.5,10575.0
699,62.8,10700.0
700,62.0,10625.0
701,63.0,10750.0
702,63.2,10850.0
703,64.9,11100.0
704,64.8,11175.0
705,64.7,11125.0
706,64.2,11150.0
707,63.3,11150.0
708,62.2,10875.0
709,62.4,10875.0
710,61.8,11050.0
711,61.5,11150.0
712,61.6,11175.0
713,61.8,11200.0
714,60.6,11150.0
715,60.5,11100.0
716,61.1,11100.0
717,61.4,11050.0
718,60.4,10975.0
719,59.0,10750.0
720,59.2,10850.0
721,59.3,10950.0
722,58.5,10850.0
723,58.8,10725.0
724,58.5,10600.0
725,56.8,10575.0
726,55.9,10525.0
727,55.8,10525.0
728,54.1,10575.0
729,52.3,10550.0
730,51.2,10425.0
731,53.6,10350.0
732,51.8,10300.0
733,52.0,10275.0
734,53.4,10700.0
735,54.3,10625.0
736,53.1,10525.0
737,53.6,10450.0
738,52.7,10500.0
739,53.0,10425.0
740,52.2,10350.0
741,52.2,10350.0
742,52.4,10350.0
