,0,1
112,16.85,6425.0
113,16.75,6475.0
114,16.7,6425.0
115,17.1,6400.0
116,17.25,6450.0
117,17.05,6475.0
118,17.1,6300.0
119,16.9,6275.0
120,16.75,6375.0
121,16.8,6400.0
122,16.75,6500.0
123,17.05,6600.0
124,17.2,6750.0
125,17.15,6775.0
126,17.2,6775.0
127,17.2,6800.0
128,17.3,6750.0
129,17.1,6825.0
130,17.2,6825.0
131,17.3,6800.0
132,15.7,6600.0
133,15.85,6525.0
134,15.8,6725.0
135,15.8,6550.0
136,15.8,6675.0
137,15.8,6475.0
138,15.8,6500.0
139,15.75,6475.0
140,15.15,6500.0
141,14.9,6400.0
142,15.2,6450.0
143,15.0,6450.0
144,15.1,6325.0
145,14.75,6150.0
146,15.5,6125.0
147,15.5,6150.0
148,15.4,6125.0
149,15.35,6075.0
150,15.6,6050.0
151,15.2,5950.0
152,14.9,5750.0
153,14.85,5700.0
154,14.8,5700.0
155,14.8,5575.0
156,14.8,5650.0
157,14.8,5650.0
158,15.0,5850.0
159,15.1,5825.0
160,15.7,5825.0
161,15.55,5850.0
162,16.4,6100.0
163,16.1,6075.0
164,16.15,6100.0
165,16.1,6075.0
166,16.1,6075.0
167,15.95,6350.0
168,16.0,6350.0
169,16.2,6475.0
170,15.7,6350.0
171,15.4,6125.0
172,15.0,6075.0
173,15.1,6150.0
174,14.0,6000.0
175,13.7,5950.0
176,13.8,5900.0
177,13.4,5725.0
178,13.4,5750.0
179,13.8,5850.0
180,14.05,5925.0
181,13.6,5775.0
182,13.6,5775.0
183,13.7,5800.0
184,14.0,5800.0
185,14.0,5750.0
186,14.0,5800.0
187,13.9,5800.0
188,14.1,5900.0
189,14.45,6025.0
190,14.3,6025.0
191,14.95,6050.0
192,14.55,5975.0
193,14.55,5875.0
194,14.85,6000.0
195,14.8,6000.0
196,14.7,6000.0
197,14.7,6000.0
198,14.6,6150.0
199,14.95,6200.0
200,14.8,6175.0
201,14.95,6225.0
202,14.85,6225.0
203,14.9,6425.0
204,15.0,6425.0
205,15.4,6525.0
206,15.25,6900.0
207,14.95,7300.0
208,14.95,7125.0
209,14.55,7175.0
210,14.55,7200.0
211,14.55,7500.0
212,14.8,7700.0
213,14.3,7300.0
214,14.4,7300.0
215,14.3,7325.0
216,14.4,7300.0
217,14.45,7300.0
218,14.9,7300.0
219,15.15,7450.0
220,14.95,7525.0
221,14.85,8275.0
222,14.55,8375.0
223,13.95,8025.0
224,14.55,8225.0
225,14.55,8000.0
226,14.15,8200.0
227,14.1,8225.0
228,14.1,8100.0
229,14.15,8100.0
230,14.85,8075.0
231,15.05,8025.0
232,15.05,8100.0
233,15.2,8250.0
234,15.15,8200.0
235,15.5,8100.0
236,15.8,8175.0
237,15.4,8075.0
238,15.55,8100.0
239,15.25,8100.0
240,15.2,8100.0
241,15.05,8075.0
242,15.1,8075.0
243,14.9,8025.0
244,14.45,8125.0
245,14.45,8175.0
246,14.4,8075.0
247,14.65,8075.0
248,14.9,8075.0
249,14.75,8025.0
250,14.75,8100.0
251,14.35,8075.0
252,14.3,8000.0
253,14.4,7500.0
254,14.7,7475.0
255,14.6,7575.0
256,14.65,7500.0
257,14.7,7525.0
258,14.8,7475.0
259,15.1,7625.0
260,15.05,7600.0
261,15.1,7600.0
262,15.25,7600.0
263,15.1,7725.0
264,15.25,7775.0
265,15.25,7750.0
266,15.2,7750.0
267,15.1,7900.0
268,14.75,7875.0
269,14.9,7925.0
270,14.85,8000.0
271,15.0,7925.0
272,15.25,7950.0
273,14.95,7975.0
274,15.35,8025.0
275,15.2,8100.0
276,15.0,8425.0
277,15.1,8525.0
278,15.15,8750.0
279,15.85,8900.0
280,15.65,8800.0
281,15.6,8725.0
282,15.2,8425.0
283,15.45,8650.0
284,15.7,8600.0
285,15.8,8675.0
286,16.2,7725.0
287,16.2,7550.0
288,16.3,7500.0
289,16.5,7450.0
290,16.3,7425.0
291,16.15,7425.0
292,16.4,7475.0
293,16.2,7500.0
294,16.8,7425.0
295,16.65,7500.0
296,17.0,7475.0
297,17.0,7475.0
298,17.6,7500.0
299,17.7,7550.0
300,17.9,7625.0
301,18.65,7675.0
302,18.35,7675.0
303,18.4,7825.0
304,18.05,7725.0
305,18.0,7775.0
306,18.7,7850.0
307,19.35,8000.0
308,19.15,8125.0
309,19.0,8350.0
310,19.0,8250.0
311,18.95,8300.0
312,18.8,8275.0
313,18.3,8375.0
314,18.9,8475.0
315,18.6,8725.0
316,18.9,8650.0
317,18.75,8725.0
318,18.7,8775.0
319,19.2,8600.0
320,19.5,8675.0
321,19.05,8700.0
322,18.6,8825.0
323,18.85,8875.0
324,18.8,9350.0
325,19.25,9800.0
326,20.15,9700.0
327,20.9,10200.0
328,21.85,10325.0
329,21.25,10200.0
330,21.25,10325.0
331,21.2,10250.0
332,23.3,10250.0
333,23.2,9850.0
334,25.0,10025.0
335,24.7,10050.0
336,25.3,10075.0
337,25.8,9975.0
338,24.5,10025.0
339,25.2,9925.0
340,25.05,9850.0
341,25.3,10100.0
342,26.35,10275.0
343,27.0,10375.0
344,27.65,10325.0
345,28.4,10325.0
346,29.7,10300.0
347,29.35,10250.0
348,29.35,10250.0
349,29.95,10050.0
350,28.8,9925.0
351,29.5,9950.0
352,31.0,9875.0
353,30.3,9975.0
354,31.0,9775.0
355,30.9,9750.0
356,32.7,9675.0
357,33.8,9600.0
358,36.05,9475.0
359,35.65,9475.0
360,36.35,9525.0
361,37.0,9525.0
362,37.35,9450.0
363,36.95,9425.0
364,35.8,9375.0
365,38.55,9125.0
366,38.3,8875.0
367,37.6,8675.0
368,36.5,8825.0
369,36.4,8825.0
370,35.8,8700.0
371,35.7,8675.0
372,35.55,8700.0
373,37.2,8775.0
374,36.7,8825.0
375,34.1,8500.0
376,37.4,8750.0
377,36.5,8675.0
378,35.45,8575.0
379,,9250.0
380,38.95,8950.0
381,42.8,9075.0
382,46.95,8950.0
383,47.45,8900.0
384,49.5,8825.0
385,50.0,8875.0
386,50.3,8850.0
387,53.0,8900.0
388,51.9,9000.0
389,51.1,9150.0
390,51.1,9375.0
391,51.3,9350.0
392,52.0,9350.0
393,55.0,9250.0
394,55.5,9225.0
395,55.9,9225.0
396,53.6,9175.0
397,54.3,9225.0
398,54.4,9075.0
399,53.4,9050.0
400,52.5,9050.0
401,53.2,9075.0
402,51.5,9075.0
403,47.6,9100.0
404,48.8,9125.0
405,48.3,9050.0
406,46.6,8900.0
407,51.2,8825.0
408,56.3,8825.0
409,55.2,8850.0
410,59.4,8925.0
411,60.3,8875.0
412,60.1,8950.0
413,59.8,9000.0
414,65.7,8975.0
415,63.5,8925.0
416,64.8,8900.0
417,63.5,8825.0
418,63.1,8775.0
419,60.9,8800.0
420,62.1,8800.0
421,60.3,8775.0
422,59.8,8700.0
423,62.0,8725.0
424,61.6,8775.0
425,61.4,8775.0
426,61.3,8750.0
427,61.6,8750.0
428,60.7,8850.0
429,59.6,8925.0
430,61.4,9025.0
431,61.2,9350.0
432,67.3,9300.0
433,66.1,9400.0
434,66.9,9350.0
435,72.5,9250.0
436,71.2,9300.0
437,70.1,9350.0
438,71.1,9400.0
439,69.7,9450.0
440,70.2,9750.0
441,70.2,9800.0
442,67.7,9825.0
443,67.7,9825.0
444,67.2,9875.0
445,63.9,9925.0
446,63.0,10000.0
447,61.4,10200.0
448,61.6,10250.0
449,63.3,10150.0
450,62.4,10150.0
451,62.1,10150.0
452,62.7,10200.0
453,61.9,10075.0
454,61.3,10000.0
455,61.9,10100.0
456,62.3,10150.0
457,63.9,10100.0
458,62.7,10225.0
459,62.2,10400.0
460,64.0,10775.0
461,65.1,10775.0
462,64.2,11300.0
463,63.7,11600.0
464,64.7,11425.0
465,58.3,10475.0
466,53.0,10400.0
467,52.9,10500.0
468,52.8,10525.0
469,51.4,10550.0
470,52.5,10600.0
471,52.6,10700.0
472,53.2,10625.0
473,51.9,10475.0
474,52.5,10300.0
475,52.0,10275.0
476,47.0,10250.0
477,43.95,9975.0
478,47.1,10100.0
479,49.0,10175.0
480,48.45,10125.0
481,47.5,10125.0
482,47.45,10125.0
483,46.1,10175.0
484,47.85,10100.0
485,48.65,10075.0
486,47.8,10150.0
487,49.2,10100.0
488,48.75,10200.0
489,49.0,10200.0
490,53.9,10125.0
491,55.8,10150.0
492,55.8,10100.0
493,53.1,9950.0
494,53.9,10025.0
495,52.5,10025.0
496,51.7,10050.0
497,50.0,9950.0
498,51.6,10000.0
499,52.5,9925.0
500,53.1,9850.0
501,55.0,9875.0
502,60.5,9975.0
503,59.8,10000.0
504,61.2,9975.0
505,61.9,9975.0
506,60.9,9950.0
507,59.0,10000.0
508,60.1,10075.0
509,62.1,10075.0
510,60.7,10200.0
511,60.5,10175.0
512,60.4,10200.0
513,61.0,10200.0
514,60.1,10150.0
515,61.9,10050.0
516,61.0,10150.0
517,60.5,10525.0
518,60.4,10575.0
519,58.0,10500.0
520,58.8,10525.0
521,62.8,10625.0
522,61.7,10625.0
523,64.0,10625.0
524,64.6,10625.0
525,63.4,10575.0
526,63.0,10575.0
527,62.4,10675.0
528,62.0,9450.0
529,61.3,9425.0
530,61.7,9400.0
531,62.5,9225.0
532,61.2,9225.0
533,60.4,9175.0
534,61.0,9300.0
535,60.4,9250.0
536,61.4,9100.0
537,61.0,9050.0
538,60.7,8900.0
539,62.3,8900.0
540,61.2,9025.0
541,60.7,9075.0
542,60.8,9000.0
543,60.9,8900.0
544,66.9,8900.0
545,64.7,8875.0
546,64.8,8800.0
547,65.2,8850.0
548,65.0,8850.0
549,64.6,8825.0
550,62.8,8825.0
551,64.2,8875.0
552,63.7,9050.0
553,63.5,9050.0
554,64.0,9075.0
555,65.5,9150.0
556,67.0,9125.0
557,65.9,9050.0
558,64.9,8925.0
559,63.2,8775.0
560,62.1,8850.0
561,58.5,9000.0
562,59.2,9075.0
563,60.2,9125.0
564,61.3,9175.0
565,60.4,9175.0
566,63.5,9175.0
567,62.2,9075.0
568,62.7,9100.0
569,62.8,9075.0
570,63.6,9125.0
571,64.2,9225.0
572,64.6,9225.0
573,66.0,9175.0
574,66.4,9250.0
575,66.4,9250.0
576,71.2,9300.0
577,71.1,9400.0
578,70.1,9275.0
579,68.0,9125.0
580,71.7,9150.0
581,70.0,9125.0
582,69.7,9250.0
583,69.8,9275.0
584,69.6,9350.0
585,70.8,9325.0
586,70.0,9275.0
587,68.1,9225.0
588,67.5,9175.0
589,67.8,9150.0
590,66.0,9125.0
591,63.5,9025.0
592,63.5,9025.0
593,65.0,9025.0
594,65.6,9000.0
595,65.8,9025.0
596,66.2,9000.0
597,65.9,9025.0
598,65.3,9000.0
599,64.8,9025.0
600,63.1,9000.0
601,62.2,9000.0
602,61.0,9000.0
603,63.4,8950.0
604,62.8,8925.0
605,61.3,8925.0
606,61.5,8975.0
607,61.8,9050.0
608,61.2,9000.0
609,61.0,9000.0
610,62.6,8900.0
611,60.9,8900.0
612,59.4,9000.0
613,58.5,9225.0
614,53.2,9250.0
615,55.1,9250.0
616,55.0,9175.0
617,54.4,9125.0
618,53.4,9150.0
619,53.3,9175.0
620,55.0,9100.0
621,56.7,9175.0
622,54.8,9150.0
623,56.1,9175.0
624,53.5,9300.0
625,55.9,9300.0
626,57.0,9250.0
627,55.9,9300.0
628,56.1,9350.0
629,55.2,9650.0
630,56.4,9600.0
631,56.7,9550.0
632,57.8,9475.0
633,57.5,9450.0
634,58.3,9475.0
635,57.5,9450.0
636,57.9,9425.0
637,56.0,9450.0
638,55.2,9325.0
639,56.6,9375.0
640,54.4,9275.0
641,53.2,9125.0
642,52.1,9175.0
643,52.9,9100.0
644,54.3,9275.0
645,53.1,9200.0
646,53.1,9175.0
647,53.3,9175.0
648,53.2,9200.0
649,52.7,9275.0
650,51.3,9225.0
651,51.8,9225.0
652,52.0,9175.0
653,53.2,9250.0
654,53.2,9275.0
655,51.6,9300.0
656,51.8,9475.0
657,52.3,9600.0
658,52.5,9575.0
659,54.7,9800.0
660,54.7,9850.0
661,55.3,9725.0
662,58.8,9750.0
663,57.5,9900.0
664,56.8,9750.0
665,55.9,9775.0
666,50.4,9800.0
667,50.9,9975.0
668,48.45,10000.0
669,48.6,9975.0
670,49.2,10100.0
671,49.2,10100.0
672,48.15,10025.0
673,45.5,9925.0
674,45.15,9850.0
675,46.4,9975.0
676,45.6,9950.0
677,45.8,10000.0
678,46.1,10025.0
679,46.3,9925.0
680,45.85,9900.0
681,46.95,9850.0
682,46.3,9950.0
683,45.0,9900.0
684,41.0,9650.0
685,40.55,9775.0
686,39.4,9825.0
687,37.55,9775.0
688,38.15,9775.0
689,40.45,9950.0
690,41.9,10150.0
691,41.55,10250.0
692,41.7,10350.0
693,42.15,10225.0
694,42.0,10375.0
695,41.4,10700.0
696,41.9,10625.0
697,43.85,10600.0
698,42.8,10575.0
699,42.85,10700.0
700,42.85,10625.0
701,42.8,10750.0
702,44.8,10850.0
703,44.15,11100.0
704,44.75,11175.0
705,44.25,11125.0
706,43.8,11150.0
707,43.15,11150.0
708,43.7,10875.0
709,42.9,10875.0
710,41.25,11050.0
711,41.4,11150.0
712,41.9,11175.0
713,42.2,11200.0
714,41.9,11150.0
715,42.55,11100.0
716,40.95,11100.0
717,41.3,11050.0
718,40.95,10975.0
719,39.75,10750.0
720,38.8,10850.0
721,39.8,10950.0
722,39.95,10850.0
723,39.7,10725.0
724,39.0,10600.0
725,37.5,10575.0
726,37.05,10525.0
727,37.5,10525.0
728,36.8,10575.0
729,35.75,10550.0
730,33.0,10425.0
731,33.05,10350.0
732,33.55,10300.0
733,35.0,10275.0
734,35.8,10700.0
735,36.0,10625.0
736,35.3,10525.0
737,34.7,10450.0
738,35.4,10500.0
739,37.05,10425.0
740,36.6,10350.0
741,36.3,10350.0
742,36.3,10350.0
