,0,1
100,124.5,7000.0
101,127.0,6825.0
102,127.0,6825.0
103,130.0,6575.0
104,133.5,6550.0
105,132.0,6550.0
106,132.5,6450.0
107,133.0,6425.0
108,135.0,6500.0
109,136.0,6450.0
110,138.5,6450.0
111,137.5,6400.0
112,136.5,6425.0
113,140.0,6475.0
114,137.5,6425.0
115,138.0,6400.0
116,139.0,6450.0
117,138.5,6475.0
118,137.5,6300.0
119,140.0,6275.0
120,140.0,6375.0
121,139.0,6400.0
122,138.0,6500.0
123,136.5,6600.0
124,136.5,6750.0
125,137.5,6775.0
126,139.5,6775.0
127,144.5,6800.0
128,142.5,6750.0
129,140.0,6825.0
130,142.0,6825.0
131,139.5,6800.0
132,137.5,6600.0
133,138.5,6525.0
134,136.0,6725.0
135,135.0,6550.0
136,138.5,6675.0
137,137.0,6475.0
138,140.5,6500.0
139,141.0,6475.0
140,141.0,6500.0
141,139.5,6400.0
142,141.0,6450.0
143,142.5,6450.0
144,139.0,6325.0
145,139.0,6150.0
146,142.5,6125.0
147,142.5,6150.0
148,142.5,6125.0
149,140.5,6075.0
150,143.5,6050.0
151,142.5,5950.0
152,140.5,5750.0
153,141.0,5700.0
154,139.5,5700.0
155,139.0,5575.0
156,138.0,5650.0
157,143.5,5650.0
158,145.0,5850.0
159,142.0,5825.0
160,141.5,5825.0
161,142.0,5850.0
162,141.5,6100.0
163,142.0,6075.0
164,143.0,6100.0
165,143.5,6075.0
166,142.0,6075.0
167,142.5,6350.0
168,143.0,6350.0
169,139.5,6475.0
170,138.0,6350.0
171,135.5,6125.0
172,133.0,6075.0
173,134.0,6150.0
174,133.0,6000.0
175,133.0,5950.0
176,133.5,5900.0
177,131.5,5725.0
178,137.0,5750.0
179,137.0,5850.0
180,138.0,5925.0
181,134.5,5775.0
182,135.0,5775.0
183,138.5,5800.0
184,139.5,5800.0
185,137.5,5750.0
186,139.5,5800.0
187,140.0,5800.0
188,143.0,5900.0
189,142.0,6025.0
190,144.0,6025.0
191,142.5,6050.0
192,146.0,5975.0
193,145.0,5875.0
194,147.5,6000.0
195,148.0,6000.0
196,151.0,6000.0
197,151.0,6000.0
198,151.0,6150.0
199,149.5,6200.0
200,148.0,6175.0
201,150.5,6225.0
202,149.0,6225.0
203,152.0,6425.0
204,153.0,6425.0
205,154.0,6525.0
206,152.5,6900.0
207,152.0,7300.0
208,152.0,7125.0
209,153.0,7175.0
210,154.5,7200.0
211,155.0,7500.0
212,156.0,7700.0
213,154.5,7300.0
214,156.0,7300.0
215,158.5,7325.0
216,159.5,7300.0
217,160.0,7300.0
218,158.5,7300.0
219,159.5,7450.0
220,158.5,7525.0
221,158.0,8275.0
222,159.0,8375.0
223,159.0,8025.0
224,161.5,8225.0
225,162.0,8000.0
226,158.5,8200.0
227,153.5,8225.0
228,154.5,8100.0
229,157.5,8100.0
230,158.5,8074.999999999999
231,158.5,8025.0
232,161.5,8100.0
233,161.5,8250.0
234,159.5,8200.0
235,158.0,8100.0
236,157.5,8175.000000000001
237,154.0,8074.999999999999
238,157.0,8100.0
239,156.5,8100.0
240,157.5,8100.0
241,158.0,8074.999999999999
242,156.5,8074.999999999999
243,153.0,8025.0
244,150.0,8125.0
245,147.5,8175.000000000001
246,147.0,8074.999999999999
247,147.5,8074.999999999999
248,148.0,8074.999999999999
249,147.5,8025.0
250,147.0,8100.0
251,147.0,8074.999999999999
252,146.0,8000.0
253,144.0,7500.0
254,144.5,7475.0
255,147.0,7575.0
256,147.0,7500.0
257,147.0,7525.0
258,148.5,7475.0
259,154.0,7625.0
260,151.0,7600.0
261,154.5,7600.0
262,155.0,7600.0
263,156.5,7725.0
264,157.0,7775.0
265,156.5,7750.0
266,159.0,7750.0
267,159.0,7900.0
268,160.5,7875.0
269,160.0,7925.0
270,161.0,8000.0
271,162.0,7925.0
272,165.5,7950.0
273,162.0,7975.0
274,162.0,8025.0
275,163.0,8100.0
276,160.5,8425.0
277,163.0,8525.0
278,163.0,8750.0
279,165.5,8900.0
280,166.0,8800.0
281,164.0,8725.0
282,159.0,8425.0
283,155.5,8650.0
284,157.0,8600.0
285,159.0,8675.0
286,162.5,7725.0
287,166.0,7550.0
288,166.0,7500.0
289,164.0,7450.0
290,161.5,7425.0
291,164.5,7425.0
292,170.0,7475.0
293,171.0,7500.0
294,168.5,7425.0
295,169.0,7500.0
296,169.5,7475.0
297,169.5,7475.0
298,170.5,7500.0
299,170.0,7550.0
300,172.0,7625.0
301,171.0,7675.0
302,171.5,7675.0
303,173.0,7825.0
304,175.0,7725.0
305,176.5,7775.0
306,172.5,7850.0
307,177.0,8000.0
308,176.0,8125.0
309,172.5,8350.0
310,174.5,8250.0
311,177.0,8300.0
312,178.0,8275.0
313,178.5,8375.0
314,179.5,8475.0
315,176.5,8725.0
316,177.5,8650.0
317,179.0,8725.0
318,175.5,8775.0
319,177.0,8600.0
320,176.0,8675.0
321,174.5,8700.0
322,173.0,8825.0
323,174.0,8875.0
324,173.5,9350.0
325,177.0,9800.0
326,177.0,9700.0
327,176.5,10200.0
328,174.5,10325.0
329,176.0,10200.0
330,173.5,10325.0
331,174.5,10250.0
332,176.5,10250.0
333,179.0,9850.0
334,184.0,10025.0
335,183.0,10050.0
336,179.5,10075.0
337,178.0,9975.0
338,175.0,10025.0
339,175.0,9925.0
340,173.5,9850.0
341,182.5,10100.0
342,183.0,10275.0
343,184.0,10375.0
344,185.5,10325.0
345,187.5,10325.0
346,183.0,10300.0
347,185.5,10250.0
348,182.5,10250.0
349,186.0,10050.0
350,187.0,9925.0
351,186.0,9950.0
352,187.5,9875.0
353,188.0,9975.0
354,187.5,9775.0
355,189.5,9750.0
356,188.5,9675.0
357,188.0,9600.0
358,186.5,9475.0
359,187.0,9475.0
360,189.5,9525.0
361,190.5,9525.0
362,188.5,9450.0
363,191.0,9425.0
364,193.0,9375.0
365,191.5,9125.0
366,188.5,8875.0
367,189.5,8675.0
368,188.5,8825.0
369,189.5,8825.0
370,186.0,8700.0
371,184.5,8675.0
372,184.5,8700.0
373,189.0,8775.0
374,188.5,8825.0
375,182.0,8500.0
376,185.5,8750.0
377,181.5,8675.0
378,180.5,8575.0
379,180.0,9250.0
380,180.0,8950.0
381,181.5,9075.0
382,181.0,8950.0
383,181.0,8900.0
384,184.0,8825.0
385,185.5,8875.0
386,183.0,8850.0
387,182.0,8900.0
388,184.0,9000.0
389,182.0,9150.0
390,183.0,9375.0
391,183.0,9350.0
392,178.0,9350.0
393,179.0,9250.0
394,182.0,9225.0
395,181.5,9225.0
396,185.5,9175.0
397,186.0,9225.0
398,185.0,9075.0
399,186.0,9050.0
400,187.5,9050.0
401,187.0,9075.0
402,185.0,9075.0
403,182.5,9100.0
404,182.5,9125.0
405,180.0,9050.0
406,179.0,8900.0
407,178.5,8825.0
408,179.5,8825.0
409,180.0,8850.0
410,182.0,8925.0
411,180.0,8875.0
412,181.5,8950.0
413,183.0,9000.0
414,183.0,8975.0
415,183.5,8925.0
416,184.0,8900.0
417,184.0,8825.0
418,184.0,8775.0
419,182.0,8800.0
420,184.5,8800.0
421,181.5,8775.0
422,179.5,8700.0
423,181.0,8725.0
424,181.0,8775.0
425,180.5,8775.0
426,181.0,8750.0
427,185.0,8750.0
428,185.5,8850.0
429,184.5,8925.0
430,184.5,9025.0
431,184.5,9350.0
432,184.5,9300.0
433,183.5,9400.0
434,184.0,9350.0
435,185.5,9250.0
436,187.5,9300.0
437,187.5,9350.0
438,189.0,9400.0
439,189.0,9450.0
440,189.5,9750.0
441,189.5,9800.0
442,190.0,9825.0
443,190.0,9825.0
444,188.5,9875.0
445,188.5,9925.0
446,189.0,10000.0
447,186.0,10200.0
448,186.0,10250.0
449,184.0,10150.0
450,183.5,10150.0
451,185.5,10150.0
452,187.0,10200.0
453,184.5,10075.0
454,183.5,10000.0
455,186.5,10100.0
456,186.0,10150.0
457,186.5,10100.0
458,190.0,10225.0
459,191.5,10400.0
460,191.5,10775.0
461,195.0,10775.0
462,193.5,11300.0
463,193.5,11600.0
464,192.5,11425.0
465,193.0,10475.0
466,194.5,10400.0
467,191.5,10500.0
468,191.5,10525.0
469,189.0,10550.0
470,193.0,10600.0
471,191.5,10700.0
472,191.0,10625.0
473,190.0,10475.0
474,191.0,10300.0
475,191.0,10275.0
476,191.5,10250.0
477,189.0,9975.0
478,187.5,10100.0
479,188.0,10175.0
480,186.5,10125.0
481,187.0,10125.0
482,190.0,10125.0
483,190.0,10175.0
484,192.0,10100.0
485,191.0,10075.0
486,193.0,10150.0
487,194.5,10100.0
488,196.5,10200.0
489,198.0,10200.0
490,198.0,10125.0
491,197.5,10150.0
492,202.5,10100.0
493,203.5,9950.0
494,205.5,10025.0
495,207.5,10025.0
496,206.0,10050.0
497,206.0,9950.0
498,204.5,10000.0
499,204.0,9925.0
500,203.5,9850.0
501,203.0,9875.0
502,205.0,9975.0
503,205.0,10000.0
504,205.5,9975.0
505,207.0,9975.0
506,207.0,9950.0
507,203.0,10000.0
508,207.0,10075.0
509,209.0,10075.0
510,209.0,10200.0
511,212.0,10175.0
512,210.5,10200.0
513,211.5,10200.0
514,213.0,10150.0
515,212.0,10050.0
516,207.5,10150.0
517,208.0,10525.0
518,207.0,10575.0
519,208.0,10500.0
520,211.5,10525.0
521,213.0,10625.0
522,216.5,10625.0
523,215.5,10625.0
524,218.0,10625.0
525,217.0,10575.0
526,215.0,10575.0
527,211.5,10675.0
528,208.5,9450.0
529,210.0,9425.0
530,208.5,9400.0
531,209.0,9225.0
532,207.0,9225.0
533,208.5,9175.0
534,207.5,9300.0
535,206.0,9250.0
536,206.0,9100.0
537,212.0,9050.0
538,210.5,8900.0
539,214.5,8900.0
540,213.0,9025.0
541,213.0,9075.0
542,214.0,9000.0
543,214.5,8900.0
544,215.5,8900.0
545,214.0,8875.0
546,214.5,8800.0
547,214.0,8850.0
548,213.0,8850.0
549,215.5,8825.0
550,213.0,8825.0
551,214.5,8875.0
552,212.0,9050.0
553,216.0,9050.0
554,213.5,9075.0
555,213.0,9150.0
556,216.0,9125.0
557,217.5,9050.0
558,214.5,8925.0
559,214.0,8775.0
560,212.5,8850.0
561,211.0,9000.0
562,214.0,9075.0
563,213.0,9125.0
564,214.0,9175.0
565,212.5,9175.0
566,211.5,9175.0
567,214.5,9075.0
568,215.5,9100.0
569,217.0,9075.0
570,217.5,9125.0
571,216.0,9225.0
572,216.0,9225.0
573,217.5,9175.0
574,216.5,9250.0
575,216.5,9250.0
576,217.5,9300.0
577,218.0,9400.0
578,217.0,9275.0
579,217.0,9125.0
580,218.0,9150.0
581,217.0,9125.0
582,219.0,9250.0
583,218.0,9275.0
584,218.5,9350.0
585,218.5,9325.0
586,219.5,9275.0
587,221.5,9225.0
588,221.5,9175.0
589,221.0,9150.0
590,218.5,9125.0
591,217.0,9025.0
592,214.0,9025.0
593,215.0,9025.0
594,214.0,9000.0
595,216.5,9025.0
596,216.5,9000.0
597,220.5,9025.0
598,222.5,9000.0
599,224.5,9025.0
600,224.5,9000.0
601,233.0,9000.0
602,237.5,9000.0
603,237.5,8950.0
604,238.0,8925.0
605,235.5,8925.0
606,237.5,8975.0
607,239.0,9050.0
608,237.5,9000.0
609,239.0,9000.0
610,238.0,8900.0
611,238.0,8900.0
612,236.0,9000.0
613,239.0,9225.0
614,243.0,9250.0
615,243.0,9250.0
616,242.5,9175.0
617,241.0,9125.0
618,239.0,9150.0
619,239.5,9175.0
620,244.0,9100.0
621,242.5,9175.0
622,241.0,9150.0
623,240.5,9175.0
624,239.5,9300.0
625,240.0,9300.0
626,237.5,9250.0
627,238.0,9300.0
628,241.5,9350.0
629,238.5,9650.0
630,243.0,9600.0
631,242.0,9550.0
632,242.5,9475.0
633,244.0,9450.0
634,237.0,9475.0
635,234.0,9450.0
636,234.5,9425.0
637,226.0,9450.0
638,231.0,9325.0
639,234.0,9375.0
640,229.5,9275.0
641,227.0,9125.0
642,226.5,9175.0
643,227.0,9100.0
644,227.5,9275.0
645,227.5,9200.0
646,227.0,9175.0
647,230.5,9175.0
648,230.0,9200.0
649,227.0,9275.0
650,225.0,9225.0
651,224.5,9225.0
652,225.0,9175.0
653,227.5,9250.0
654,228.5,9275.0
655,226.0,9300.0
656,225.0,9475.0
657,226.0,9600.0
658,229.5,9575.0
659,232.5,9800.0
660,237.0,9850.0
661,239.5,9725.0
662,240.0,9750.0
663,242.0,9900.0
664,242.0,9750.0
665,236.5,9775.0
666,235.0,9800.0
667,237.0,9975.0
668,240.0,10000.0
669,240.5,9975.0
670,242.0,10100.0
671,248.5,10100.0
672,255.5,10025.0
673,261.5,9925.0
674,266.0,9850.0
675,258.0,9975.0
676,258.0,9950.0
677,255.0,10000.0
678,258.5,10025.0
679,253.0,9925.0
680,255.0,9900.0
681,259.5,9850.0
682,259.5,9950.0
683,253.0,9900.0
684,239.0,9650.0
685,240.0,9775.0
686,238.5,9825.0
687,232.5,9775.0
688,236.5,9775.0
689,242.5,9950.0
690,239.5,10150.0
691,245.0,10250.0
692,246.5,10350.0
693,246.0,10225.0
694,243.0,10375.0
695,240.0,10700.0
696,241.5,10625.0
697,250.0,10600.0
698,247.0,10575.0
699,249.5,10700.0
700,250.5,10625.0
701,254.0,10750.0
702,259.0,10850.0
703,257.0,11100.0
704,255.0,11175.0
705,255.0,11125.0
706,255.0,11150.0
707,253.0,11150.0
708,252.5,10875.0
709,251.5,10875.0
710,245.0,11050.0
711,243.5,11150.0
712,251.0,11175.0
713,245.0,11200.0
714,244.0,11150.0
715,246.0,11100.0
716,247.5,11100.0
717,246.5,11050.0
718,244.0,10975.0
719,245.0,10750.0
720,245.5,10850.0
721,248.0,10950.0
722,245.0,10850.0
723,244.5,10725.0
724,243.5,10600.0
725,238.0,10575.0
726,238.0,10525.0
727,244.5,10525.0
728,229.0,10575.0
729,226.5,10550.0
730,227.0,10425.0
731,225.0,10350.0
732,222.0,10300.0
733,223.5,10275.0
734,227.0,10700.0
735,223.0,10625.0
736,220.5,10525.0
737,223.0,10450.0
738,223.5,10500.0
739,228.0,10425.0
740,229.5,10350.0
741,229.5,10350.0
742,233.0,10350.0
