,0,1
378,4.06,8575.0
379,4.11,9250.0
380,4.08,8950.0
381,4.11,9075.0
382,4.15,8950.0
383,4.1,8900.0
384,4.09,8825.0
385,4.03,8875.0
386,3.99,8850.0
387,3.99,8900.0
388,3.97,9000.0
389,4.06,9150.0
390,4.04,9375.0
391,4.02,9350.0
392,3.97,9350.0
393,3.99,9250.0
394,4.02,9225.0
395,4.1,9225.0
396,4.01,9175.0
397,4.07,9225.0
398,4.09,9075.0
399,4.07,9050.0
400,4.1,9050.0
401,4.17,9075.0
402,4.45,9075.0
403,4.47,9100.0
404,4.56,9125.0
405,4.66,9050.0
406,4.63,8900.0
407,4.51,8825.0
408,4.52,8825.0
409,4.6,8850.0
410,4.66,8925.0
411,4.64,8875.0
412,4.63,8950.0
413,4.6,9000.0
414,4.58,8975.0
415,4.75,8925.0
416,5.04,8900.0
417,5.12,8825.0
418,5.44,8775.0
419,5.6,8800.0
420,5.68,8800.0
421,6.24,8775.0
422,6.05,8700.0
423,6.32,8725.0
424,6.55,8775.0
425,6.25,8775.0
426,6.28,8750.0
427,6.6,8750.0
428,6.96,8850.0
429,7.37,8925.0
430,7.15,9025.0
431,7.06,9350.0
432,7.46,9300.0
433,8.01,9400.0
434,8.04,9350.0
435,8.5,9250.0
436,9.32,9300.0
437,8.58,9350.0
438,9.0,9400.0
439,8.55,9450.0
440,8.62,9750.0
441,8.67,9800.0
442,8.81,9825.0
443,8.6,9825.0
444,8.67,9875.0
445,8.89,9925.0
446,8.97,10000.0
447,9.85,10200.0
448,9.79,10250.0
449,9.66,10150.0
450,10.0,10150.0
451,9.0,10150.0
452,9.03,10200.0
453,8.8,10075.0
454,8.52,10000.0
455,8.83,10100.0
456,9.1,10150.0
457,9.35,10100.0
458,9.6,10225.0
459,9.35,10400.0
460,9.65,10775.0
461,9.64,10775.0
462,9.7,11300.0
463,9.95,11600.0
464,9.95,11425.0
465,10.85,10475.0
466,11.0,10400.0
467,12.0,10500.0
468,13.1,10525.0
469,12.7,10550.0
470,12.6,10600.0
471,13.0,10700.0
472,14.25,10625.0
473,14.0,10475.0
474,13.65,10300.0
475,13.0,10275.0
476,13.1,10250.0
477,12.5,9975.0
478,13.2,10100.0
479,13.8,10175.0
480,13.5,10125.0
481,13.25,10125.0
482,13.25,10125.0
483,13.0,10175.0
484,13.1,10100.0
485,13.5,10075.0
486,13.4,10150.0
487,13.45,10100.0
488,13.35,10200.0
489,12.7,10200.0
490,12.85,10125.0
491,12.85,10150.0
492,11.6,10100.0
493,12.35,9950.0
494,13.0,10025.0
495,12.7,10025.0
496,12.45,10050.0
497,12.8,9950.0
498,12.5,10000.0
499,13.1,9925.0
500,13.45,9850.0
501,13.95,9875.0
502,14.1,9975.0
503,14.0,10000.0
504,14.0,9975.0
505,14.0,9975.0
506,13.9,9950.0
507,14.4,10000.0
508,15.2,10075.0
509,16.7,10075.0
510,17.0,10200.0
511,16.8,10175.0
512,17.95,10200.0
513,17.85,10200.0
514,17.85,10150.0
515,17.0,10050.0
516,16.8,10150.0
517,16.45,10525.0
518,16.1,10575.0
519,16.0,10500.0
520,16.75,10525.0
521,16.9,10625.0
522,16.6,10625.0
523,16.75,10625.0
524,16.4,10625.0
525,16.2,10575.0
526,15.95,10575.0
527,16.25,10675.0
528,16.25,9450.0
529,16.6,9425.0
530,16.7,9400.0
531,16.8,9225.0
532,16.6,9225.0
533,16.2,9175.0
534,16.6,9300.0
535,16.8,9250.0
536,16.5,9100.0
537,16.7,9050.0
538,16.65,8900.0
539,16.15,8900.0
540,15.5,9025.0
541,14.75,9075.0
542,14.9,9000.0
543,15.6,8900.0
544,15.0,8900.0
545,15.5,8875.0
546,15.5,8800.0
547,16.15,8850.0
548,16.85,8850.0
549,16.6,8825.0
550,16.75,8825.0
551,16.5,8875.0
552,15.9,9050.0
553,16.35,9050.0
554,16.3,9075.0
555,16.8,9150.0
556,17.0,9125.0
557,17.6,9050.0
558,17.2,8925.0
559,16.85,8775.0
560,16.9,8850.0
561,16.55,9000.0
562,37.0,9075.0
563,40.7,9125.0
564,43.6,9175.0
565,42.1,9175.0
566,42.8,9175.0
567,45.15,9075.0
568,48.5,9100.0
569,48.0,9075.0
570,46.5,9125.0
571,47.55,9225.0
572,48.3,9225.0
573,48.35,9175.0
574,48.3,9250.0
575,47.3,9250.0
576,48.35,9300.0
577,48.7,9400.0
578,49.5,9275.0
579,49.25,9125.0
580,49.9,9150.0
581,48.7,9125.0
582,47.05,9250.0
583,45.8,9275.0
584,45.7,9350.0
585,45.0,9325.0
586,46.3,9275.0
587,48.3,9225.0
588,48.35,9175.0
589,47.85,9150.0
590,49.1,9125.0
591,50.3,9025.0
592,54.6,9025.0
593,56.0,9025.0
594,59.7,9000.0
595,58.6,9025.0
596,56.5,9000.0
597,57.0,9025.0
598,58.1,9000.0
599,60.1,9025.0
600,58.5,9000.0
601,59.0,9000.0
602,57.3,9000.0
603,59.3,8950.0
604,54.5,8925.0
605,52.7,8925.0
606,55.0,8975.0
607,54.8,9050.0
608,54.7,9000.0
609,54.7,9000.0
610,54.6,8900.0
611,57.9,8900.0
612,54.6,9000.0
613,52.3,9225.0
614,52.0,9250.0
615,47.8,9250.0
616,49.9,9175.0
617,49.85,9125.0
618,49.35,9150.0
619,51.2,9175.0
620,51.7,9100.0
621,51.7,9175.0
622,50.0,9150.0
623,46.35,9175.0
624,47.45,9300.0
625,48.0,9300.0
626,45.9,9250.0
627,45.15,9300.0
628,47.4,9350.0
629,46.15,9650.0
630,46.5,9600.0
631,46.5,9550.0
632,43.6,9475.0
633,39.3,9450.0
634,39.85,9475.0
635,41.2,9450.0
636,40.95,9425.0
637,43.7,9450.0
638,42.5,9325.0
639,42.4,9375.0
640,42.0,9275.0
641,43.7,9125.0
642,43.1,9175.0
643,43.9,9100.0
644,42.0,9275.0
645,40.5,9200.0
646,40.3,9175.0
647,40.9,9175.0
648,42.8,9200.0
649,44.2,9275.0
650,43.6,9225.0
651,44.35,9225.0
652,44.9,9175.0
653,44.0,9250.0
654,42.0,9275.0
655,42.9,9300.0
656,41.1,9475.0
657,41.1,9600.0
658,41.0,9575.0
659,41.5,9800.0
660,41.5,9850.0
661,42.7,9725.0
662,43.0,9750.0
663,41.55,9900.0
664,41.85,9750.0
665,44.6,9775.0
666,43.4,9800.0
667,43.2,9975.0
668,42.7,10000.0
669,44.0,9975.0
670,44.25,10100.0
671,45.7,10100.0
672,45.7,10025.0
673,46.1,9925.0
674,42.9,9850.0
675,39.95,9975.0
676,42.8,9950.0
677,39.9,10000.0
678,38.0,10025.0
679,37.6,9925.0
680,40.7,9900.0
681,42.5,9850.0
682,42.1,9950.0
683,42.35,9900.0
684,43.45,9650.0
685,43.0,9775.0
686,42.0,9825.0
687,42.0,9775.0
688,42.9,9775.0
689,42.15,9950.0
690,44.2,10150.0
691,46.65,10250.0
692,48.65,10350.0
693,49.75,10225.0
694,49.5,10375.0
695,48.75,10700.0
696,47.9,10625.0
697,46.5,10600.0
698,47.0,10575.0
699,46.95,10700.0
700,47.6,10625.0
701,45.55,10750.0
702,46.75,10850.0
703,51.4,11100.0
704,48.3,11175.0
705,49.1,11125.0
706,50.0,11150.0
707,53.2,11150.0
708,51.7,10875.0
709,53.4,10875.0
710,52.1,11050.0
711,50.4,11150.0
712,49.4,11175.0
713,48.35,11200.0
714,50.8,11150.0
715,49.15,11100.0
716,46.85,11100.0
717,47.1,11050.0
718,47.4,10975.0
719,45.8,10750.0
720,46.2,10850.0
721,43.45,10950.0
722,46.2,10850.0
723,43.25,10725.0
724,45.55,10600.0
725,47.55,10575.0
726,44.8,10525.0
727,43.15,10525.0
728,43.35,10575.0
729,42.7,10550.0
730,42.6,10425.0
731,42.0,10350.0
732,42.1,10300.0
733,40.8,10275.0
